frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr,label
584,"Jan 10, 2021 04:07:42.702608567 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2336,4,0,8,0x00000000047fc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1144,"Jan 10, 2021 04:08:17.239953390 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,347,1,0,8,0x00000000068ec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2641,"Jan 10, 2021 04:09:55.742763828 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2905,1,0,8,0x000000011c696180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2919,"Jan 10, 2021 04:10:17.612049652 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3591,1,0,8,0x000000000dbb8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2282,"Jan 10, 2021 04:09:26.625472510 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,482,1,0,8,0x000000000ab18180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
711,"Jan 10, 2021 04:07:49.911641249 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2776,4,0,8,0x0000000004edc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
620,"Jan 10, 2021 04:07:44.357467430 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2437,1,0,8,0x0000000004990180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2181,"Jan 10, 2021 04:09:19.269098324 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,33,1,0,8,0x000000000a414180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1731,"Jan 10, 2021 04:08:50.040268930 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2348,1,0,8,0x0000000008834181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2528,"Jan 10, 2021 04:09:44.860617411 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1594,1,0,8,0x000000000bc7c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2979,"Jan 10, 2021 04:10:21.364024145 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3820,1,0,8,0x000000000df4c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
72,"Jan 10, 2021 04:07:11.769993621 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,450,7,0,8,0x0000000002a7c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1403,"Jan 10, 2021 04:08:35.360880424 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1453,1,0,8,0x0000000007a34348,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2047,"Jan 10, 2021 04:09:11.847160914 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3676,1,0,8,0x0000000009d0017f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2325,"Jan 10, 2021 04:09:30.066211086 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,691,1,0,8,0x000000000ae60180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
349,"Jan 10, 2021 04:07:29.743033209 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1546,1,0,8,0x0000000003ba0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1039,"Jan 10, 2021 04:08:09.834362539 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3991,1,0,8,0x00000000061dc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
825,"Jan 10, 2021 04:07:58.873576548 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3323,1,0,8,0x0000000005768180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1639,"Jan 10, 2021 04:08:46.272035571 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2118,1,0,8,0x000000000849c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1243,"Jan 10, 2021 04:08:24.563427963 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,794,1,0,8,0x0000000006fe8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2978,"Jan 10, 2021 04:10:21.347623983 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3819,1,0,8,0x000000000df48181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
254,"Jan 10, 2021 04:07:25.941940841 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1314,1,0,8,0x0000000003800180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1470,"Jan 10, 2021 04:08:39.045887276 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2156,1,0,8,0x0000000117d71180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
1225,"Jan 10, 2021 04:08:24.383168055 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,783,1,0,8,0x0000000006fbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1186,"Jan 10, 2021 04:08:20.942501348 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,573,1,0,8,0x0000000006c74180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1083,"Jan 10, 2021 04:08:13.455155582 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,116,1,0,8,0x0000000006550180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
922,"Jan 10, 2021 04:08:02.559886620 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3547,1,0,8,0x0000000005aec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2922,"Jan 10, 2021 04:10:17.656207989 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,3119,1,0,8,0x000000011db7c180,100,Aya's Galaxy ,,,,,,,,,,,attack
1237,"Jan 10, 2021 04:08:24.529782148 EET",d6:7e:a7:8e:35:cb,80:ad:16:b5:57:d4,389,0,d6:7e:a7:8e:35:cb,698,1,0,5,0x0000000116f9905f,100,Aya's Galaxy ,2,3,,,,,,,,,attack
3023,"Jan 10, 2021 04:10:24.886427537 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,4035,1,0,8,0x000000000e2a8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2274,"Jan 10, 2021 04:09:26.510708684 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,475,1,0,8,0x000000000aafc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1707,"Jan 10, 2021 04:08:49.925626140 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2341,1,0,8,0x0000000008818180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
714,"Jan 10, 2021 04:07:49.977227112 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2780,4,0,8,0x0000000004eec180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
221,"Jul 30, 2023 13:13:48.135083000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,620,11,0,8,0x0000000000091663,0,Aya's Galaxy ,2,3,,,,,,,,,normal
826,"Jan 10, 2021 04:07:58.890039444 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3324,1,0,8,0x000000000576c17f,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2632,"Jan 10, 2021 04:09:55.608459892 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2250,1,0,8,0x000000000c6bc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
739,"Jan 10, 2021 04:07:51.631994249 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2881,1,0,8,0x0000000005080180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
824,"Jan 10, 2021 04:07:58.857202254 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3322,1,0,8,0x0000000005764180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1596,"Jan 10, 2021 04:08:42.814967488 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1907,1,0,8,0x0000000008150180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1287,"Jan 10, 2021 04:08:28.191686103 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2050,1,0,8,0x0000000117317180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
2817,"Jan 10, 2021 04:10:10.419509417 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3154,1,0,8,0x000000000d4dc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2597,"Jan 10, 2021 04:09:52.020383821 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2031,1,0,8,0x000000000c350180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
859,"Jan 10, 2021 04:08:00.970711948 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3450,4,0,8,0x0000000005968180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1405,"Jan 10, 2021 04:08:35.393096216 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1455,1,0,8,0x0000000007a3c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2630,"Jan 10, 2021 04:09:55.575819011 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2248,1,0,8,0x000000000c6b4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1896,"Jan 10, 2021 04:09:00.886544001 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3007,1,0,8,0x000000000928c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
59,"Jan 10, 2021 04:07:11.442391445 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,430,1,0,8,0x0000000002a2c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2090,"Jan 10, 2021 04:09:13.911650973 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3802,4,0,8,0x0000000009ef81bf,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2084,"Jan 10, 2021 04:09:12.043748878 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3688,1,0,8,0x0000000009d30180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2051,"Jan 10, 2021 04:09:11.912757591 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3680,1,0,8,0x0000000009d10180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
134,"Jan 10, 2021 04:07:15.177855809 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,657,1,0,8,0x0000000002dbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1648,"Jan 10, 2021 04:08:46.403061433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2126,1,0,8,0x00000000084bc181,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1903,"Jan 10, 2021 04:09:00.984726226 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3013,1,0,8,0x00000000092a4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1086,"Jan 10, 2021 04:08:13.504416980 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,119,1,0,8,0x000000000655c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1408,"Jan 10, 2021 04:08:35.442229952 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1458,1,0,8,0x0000000007a48180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
19,"Jan 10, 2021 04:07:07.854248197 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,211,1,0,8,0x00000000026c0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1036,"Jan 10, 2021 04:08:09.785294154 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3988,1,0,8,0x00000000061d0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1172,"Jan 10, 2021 04:08:20.745931595 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,561,1,0,8,0x0000000006c44180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
640,"Jan 10, 2021 04:07:46.339986891 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2558,4,0,8,0x0000000004b74180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
664,"Jan 10, 2021 04:07:47.961899374 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2657,1,0,8,0x0000000004d00180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
942,"Jan 10, 2021 04:08:02.658351972 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3553,1,0,8,0x0000000005b04180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2166,"Jan 10, 2021 04:09:19.102832037 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,436,1,0,5,0x000000000a3eb869,16,Aya's Galaxy ,1,2,,,,,,,,,attack
66,"Jan 10, 2021 04:07:11.540671053 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,436,1,0,8,0x0000000002a44180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
21,"Jan 10, 2021 04:07:07.886932140 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,213,1,0,8,0x00000000026c8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1852,"Jan 10, 2021 04:08:57.200020046 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2782,1,0,8,0x0000000008f08180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
61,"Jul 30, 2023 13:11:08.415645000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,460,11,0,8,0x00000000016a9c1a,0,Aya's Galaxy ,2,3,,,,,,,,,normal
2730,"Jan 10, 2021 04:10:05.045716015 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2826,4,0,8,0x000000000cfbc180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1154,"Jan 10, 2021 04:08:19.189487508 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,466,4,0,8,0x0000000006ac8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
67,"Jan 10, 2021 04:07:11.557002757 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,437,1,0,8,0x0000000002a48180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
105,"Jul 30, 2023 13:11:49.074783000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,504,11,0,8,0x00000000021687ba,0,Aya's Galaxy ,2,3,,,,,,,,,normal
217,"Jul 30, 2023 13:13:40.396644000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,616,11,0,8,0x0000000000161c2f,0,Aya's Galaxy ,2,3,,,,,,,,,normal
780,"Jan 10, 2021 04:07:55.301877918 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3105,1,0,8,0x0000000005400180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2122,"Jan 10, 2021 04:09:15.648268538 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3908,1,0,8,0x000000000a0a0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
466,"Jan 10, 2021 04:07:36.886393847 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1981,1,0,8,0x0000000004270180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1093,"Jan 10, 2021 04:08:13.602634107 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,125,1,0,8,0x0000000006574180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2921,"Jan 10, 2021 04:10:17.644778138 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3593,1,0,8,0x000000000dbc0180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1337,"Jan 10, 2021 04:08:31.657560266 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1227,1,0,8,0x00000000076ac180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
340,"Jan 10, 2021 04:07:29.611993205 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1538,1,0,8,0x0000000003b80180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1918,"Jan 10, 2021 04:09:02.950798550 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3133,4,0,8,0x0000000009484180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2867,"Jan 10, 2021 04:10:13.974845078 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3369,1,0,8,0x000000000d840180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1459,"Jan 10, 2021 04:08:38.943500767 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,2155,1,0,8,0x0000000117d58180,100,Aya's Galaxy ,2,3,,,,,,,,,attack
752,"Jan 10, 2021 04:07:53.647223495 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3004,4,0,8,0x000000000526c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
141,"Jul 30, 2023 13:12:20.152485000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,540,11,0,8,0x0000000003d2232e,0,Aya's Galaxy ,2,3,,,,,,,,,normal
215,"Jul 30, 2023 13:13:39.791820000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,614,11,0,8,0x00000000000ca4b0,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1947,"Jan 10, 2021 04:09:04.687461433 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3239,1,0,8,0x000000000962c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
90,"Jan 10, 2021 04:07:13.588605883 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,561,4,0,8,0x0000000002c38180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1285,"Jan 10, 2021 04:08:28.167864655 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1014,1,0,8,0x0000000007358180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
101,"Jul 30, 2023 13:11:47.379597000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,500,11,0,8,0x0000000001ef53b2,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1575,"Jan 10, 2021 04:08:42.683950556 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1899,1,0,8,0x0000000008130180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
16,"Jan 10, 2021 04:07:07.821462597 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,209,1,0,8,0x00000000026b8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2250,"Jan 10, 2021 04:09:25.069073024 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,387,4,0,8,0x000000000a99c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
40,"Jan 10, 2021 04:07:09.984277888 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,341,4,0,8,0x00000000028c8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2494,"Jan 10, 2021 04:09:43.189561789 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1492,4,0,8,0x000000000bae4180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
303,"Jan 10, 2021 04:07:26.171387060 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1328,1,0,8,0x0000000003838180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2903,"Jan 10, 2021 04:10:17.546497367 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3587,1,0,8,0x000000000dba8180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
397,"Jan 10, 2021 04:07:33.282087501 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1762,1,0,8,0x0000000003f00180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
619,"Jan 10, 2021 04:07:44.341085701 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2436,1,0,8,0x000000000498c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
191,"Jul 30, 2023 13:13:06.920396000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,590,11,0,8,0x0000000001b2994c,0,Aya's Galaxy ,2,3,,,,,,,,,normal
1939,"Jan 10, 2021 04:09:04.572790435 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3232,1,0,8,0x0000000009610180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2674,"Jan 10, 2021 04:09:59.344027112 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2478,1,0,8,0x000000000ca4c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2784,"Jan 10, 2021 04:10:08.731975159 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3051,4,0,8,0x000000000d340180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
69,"Jan 10, 2021 04:07:11.589778607 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,439,1,0,8,0x0000000002a50180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2608,"Jan 10, 2021 04:09:52.167863448 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2040,1,0,8,0x000000000c374180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1088,"Jan 10, 2021 04:08:13.537182609 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,121,1,0,8,0x0000000006564180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
2605,"Jan 10, 2021 04:09:52.135191513 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,2038,1,0,8,0x000000000c36c180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
1948,"Jan 10, 2021 04:09:04.703967828 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,3240,1,0,8,0x0000000009630180,16,Aya's Galaxy ,1,2,,,,,,,,,attack
