frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
1,"Jul 30, 2023 13:09:52.582520000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,100,48,0,8,0x0000000a55398839,0,Orange-8605,1,1,,,,,,,,
2,"Jul 30, 2023 13:09:53.948044000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,101,48,0,8,0x0000000a554e4629,0,Orange-8605,1,1,,,,,,,,
3,"Jul 30, 2023 13:09:55.644760000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,102,48,0,8,0x0000000a556a236e,0,Orange-8605,1,1,,,,,,,,
4,"Jul 30, 2023 13:10:00.154910000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,103,48,0,8,0x0000000a5589d043,0,Orange-8605,1,1,,,,,,,,
5,"Jul 30, 2023 13:10:00.780101000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,104,48,0,8,0x0000000a55b88476,0,Orange-8605,1,1,,,,,,,,
6,"Jul 30, 2023 13:10:01.822020000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,105,48,0,8,0x0000000a55c86995,0,Orange-8605,1,1,,,,,,,,
7,"Jul 30, 2023 13:10:02.865299000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,106,48,0,8,0x0000000a55d853fe,0,Orange-8605,1,1,,,,,,,,
8,"Jul 30, 2023 13:10:03.887776000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,107,48,0,8,0x0000000a55e7f3b6,0,Orange-8605,1,1,,,,,,,,
9,"Jul 30, 2023 13:10:08.371650000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,108,48,0,8,0x0000000a56293025,0,Orange-8605,1,1,,,,,,,,
10,"Jul 30, 2023 13:10:09.010303000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,109,48,0,8,0x0000000a5636140a,0,Orange-8605,1,1,,,,,,,,
11,"Jul 30, 2023 13:10:10.057432000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,110,48,0,8,0x0000000a5645b478,0,Orange-8605,1,1,,,,,,,,
12,"Jul 30, 2023 13:10:11.174046000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,111,48,0,8,0x0000000a5657140b,0,Orange-8605,1,1,,,,,,,,
13,"Jul 30, 2023 13:10:12.118580000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,112,48,0,8,0x0000000a5665881f,0,Orange-8605,1,1,,,,,,,,
14,"Jul 30, 2023 13:10:16.536398000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,113,48,0,8,0x0000000a567a7059,0,Orange-8605,1,1,,,,,,,,
15,"Jul 30, 2023 13:10:17.237682000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,114,48,0,8,0x0000000a56b3a7ef,0,Orange-8605,1,1,,,,,,,,
16,"Jul 30, 2023 13:10:18.265682000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,115,48,0,8,0x0000000a56c347c4,0,Orange-8605,1,1,,,,,,,,
17,"Jul 30, 2023 13:10:19.289023000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,116,48,0,8,0x0000000a56d2e760,0,Orange-8605,1,1,,,,,,,,
18,"Jul 30, 2023 13:10:20.294017000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,117,48,0,8,0x0000000a56e24e22,0,Orange-8605,1,1,,,,,,,,
19,"Jul 30, 2023 13:10:24.776753000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,118,48,0,8,0x0000000a571cf041,0,Orange-8605,1,1,,,,,,,,
20,"Jul 30, 2023 13:10:25.395026000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,119,48,0,8,0x0000000a5730141d,0,Orange-8605,1,1,,,,,,,,
21,"Jul 30, 2023 13:10:26.378098000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,120,48,0,8,0x0000000a573f2468,0,Orange-8605,1,1,,,,,,,,
22,"Jul 30, 2023 13:10:27.438791000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,121,48,0,8,0x0000000a574f53f5,0,Orange-8605,1,1,,,,,,,,
23,"Jul 30, 2023 13:10:28.501841000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,122,48,0,8,0x0000000a575f87e0,0,Orange-8605,1,1,,,,,,,,
24,"Jul 30, 2023 13:10:32.920464000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,123,48,0,8,0x0000000a576e3037,0,Orange-8605,1,1,,,,,,,,
25,"Jul 30, 2023 13:10:33.587505000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,124,48,0,8,0x0000000a57ad13f2,0,Orange-8605,1,1,,,,,,,,
26,"Jul 30, 2023 13:10:34.570053000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,125,48,0,8,0x0000000a57bc2484,0,Orange-8605,1,1,,,,,,,,
27,"Jul 30, 2023 13:10:35.637070000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,126,48,0,8,0x0000000a57cc5445,0,Orange-8605,1,1,,,,,,,,
28,"Jul 30, 2023 13:10:36.622960000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,127,48,0,8,0x0000000a57db645e,0,Orange-8605,1,1,,,,,,,,
29,"Jul 30, 2023 13:10:41.112775000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,128,48,0,8,0x0000000a57fad04d,0,Orange-8605,1,1,,,,,,,,
30,"Jul 30, 2023 13:10:41.797433000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,129,48,0,8,0x0000000a582a6ea9,0,Orange-8605,1,1,,,,,,,,
31,"Jul 30, 2023 13:10:42.799756000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,130,48,0,8,0x0000000a5839b459,0,Orange-8605,1,1,,,,,,,,
32,"Jul 30, 2023 13:10:43.787911000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,131,48,0,8,0x0000000a5848c472,0,Orange-8605,1,1,,,,,,,,
33,"Jul 30, 2023 13:10:44.839575000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x000000000002c7b9,0,Aya's Galaxy ,1,1,,,,,,,,
34,"Jul 30, 2023 13:10:44.848818000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,133,48,0,8,0x0000000a5858d4af,0,Orange-8605,1,1,,,,,,,,
35,"Jul 30, 2023 13:10:49.304499000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x00000000000c3466,0,Aya's Galaxy ,1,1,,,,,,,,
36,"Jul 30, 2023 13:10:49.304499000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,135,48,0,8,0x0000000a58678c27,0,Orange-8605,1,1,,,,,,,,
37,"Jul 30, 2023 13:10:49.973611000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000515bd3,0,Aya's Galaxy ,1,1,,,,,,,,
38,"Jul 30, 2023 13:10:49.973611000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,137,48,0,8,0x0000000a58a73367,0,Orange-8605,1,1,,,,,,,,
39,"Jul 30, 2023 13:10:50.993626000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x00000000006087a7,0,Aya's Galaxy ,1,1,,,,,,,,
40,"Jul 30, 2023 13:10:50.993626000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,139,48,0,8,0x0000000a58b6948e,0,Orange-8605,1,1,,,,,,,,
41,"Jul 30, 2023 13:10:51.822898000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x00000000006d04b4,0,Aya's Galaxy ,1,1,,,,,,,,
42,"Jul 30, 2023 13:10:51.822898000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,141,48,0,8,0x0000000a58c3542c,0,Orange-8605,1,1,,,,,,,,
43,"Jul 30, 2023 13:10:53.020808000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x00000000007fc7cb,0,Aya's Galaxy ,1,1,,,,,,,,
44,"Jul 30, 2023 13:10:53.021972000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,143,48,0,8,0x0000000a58d5a9d7,0,Orange-8605,1,1,,,,,,,,
45,"Jul 30, 2023 13:10:57.540987000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000891801,0,Aya's Galaxy ,1,1,,,,,,,,
46,"Jul 30, 2023 13:10:57.541730000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,145,48,0,8,0x0000000a5907903b,0,Orange-8605,1,1,,,,,,,,
47,"Jul 30, 2023 13:10:58.126443000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000cde8bb,0,Aya's Galaxy ,1,1,,,,,,,,
48,"Jul 30, 2023 13:10:58.130306000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,147,48,0,8,0x0000000a59238404,0,Orange-8605,1,1,,,,,,,,
49,"Jul 30, 2023 13:10:59.290610000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000dd8803,0,Aya's Galaxy ,1,1,,,,,,,,
50,"Jul 30, 2023 13:10:59.291456000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,149,48,0,8,0x0000000a593323e9,0,Orange-8605,1,1,,,,,,,,
51,"Jul 30, 2023 13:11:00.198752000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000ed27f4,0,Aya's Galaxy ,1,1,,,,,,,,
52,"Jul 30, 2023 13:11:00.199753000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,151,48,0,8,0x0000000a59433486,0,Orange-8605,1,1,,,,,,,,
53,"Jul 30, 2023 13:11:01.194039000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000fcc82f,0,Aya's Galaxy ,1,1,,,,,,,,
54,"Jul 30, 2023 13:11:01.195040000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,153,48,0,8,0x0000000a595263b6,0,Orange-8605,1,1,,,,,,,,
55,"Jul 30, 2023 13:11:05.688453000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x0000000000fcc82f,0,Aya's Galaxy ,1,1,,,,,,,,
56,"Jul 30, 2023 13:11:05.689503000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,155,48,0,8,0x0000000a5974f03e,0,Orange-8605,1,1,,,,,,,,
57,"Jul 30, 2023 13:11:06.313271000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,208,0,d6:7e:a7:8e:35:cb,136,11,0,8,0x00000000014ae8e2,0,Aya's Galaxy ,1,1,,,,,,,,
