frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
121,"Jan 10, 2021 04:07:14.860795077 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,17,12,0,4,,,Vijay,,,,,,,,,,
122,"Jan 10, 2021 04:07:14.977920715 EET",6a:0c:60:f0:54:40,ff:ff:ff:ff:ff:ff,143,0,ff:ff:ff:ff:ff:ff,1913,12,0,4,,,,,,,,,,,,,
123,"Jan 10, 2021 04:07:14.997579594 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,646,1,0,8,0x0000000002d90180,16,Aya's Galaxy ,1,2,,,,,,,,
124,"Jan 10, 2021 04:07:15.014046538 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,647,1,0,8,0x0000000002d94180,16,Aya's Galaxy ,1,2,,,,,,,,
125,"Jan 10, 2021 04:07:15.030297379 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,648,1,0,8,0x0000000002d98180,16,Aya's Galaxy ,1,2,,,,,,,,
126,"Jan 10, 2021 04:07:15.046825783 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,649,1,0,8,0x0000000002d9c180,16,Aya's Galaxy ,1,2,,,,,,,,
127,"Jan 10, 2021 04:07:15.063212679 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,650,1,0,8,0x0000000002da0180,16,Aya's Galaxy ,1,2,,,,,,,,
128,"Jan 10, 2021 04:07:15.078805434 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1336,1,0,8,0x0000000112d5d180,100,Aya's Galaxy ,2,3,,,,,,,,
129,"Jan 10, 2021 04:07:15.095887921 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,652,1,0,8,0x0000000002da8181,16,Aya's Galaxy ,1,2,,,,,,,,
130,"Jan 10, 2021 04:07:15.112216892 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,653,1,0,8,0x0000000002dac180,16,Aya's Galaxy ,1,2,,,,,,,,
131,"Jan 10, 2021 04:07:15.128770004 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,654,1,0,8,0x0000000002db0180,16,Aya's Galaxy ,1,2,,,,,,,,
132,"Jan 10, 2021 04:07:15.145131329 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,655,1,0,8,0x0000000002db4180,16,Aya's Galaxy ,1,2,,,,,,,,
133,"Jan 10, 2021 04:07:15.161385402 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,656,1,0,8,0x0000000002db8180,16,Aya's Galaxy ,1,2,,,,,,,,
134,"Jan 10, 2021 04:07:15.177855809 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,657,1,0,8,0x0000000002dbc180,16,Aya's Galaxy ,1,2,,,,,,,,
135,"Jan 10, 2021 04:07:15.181209620 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1337,1,0,8,0x0000000112d76180,100,Aya's Galaxy ,2,3,,,,,,,,
136,"Jan 10, 2021 04:07:15.194168343 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,658,1,0,8,0x0000000002dc0180,16,Aya's Galaxy ,1,2,,,,,,,,
137,"Jan 10, 2021 04:07:15.210571739 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,659,1,0,8,0x0000000002dc4180,16,Aya's Galaxy ,1,2,,,,,,,,
138,"Jan 10, 2021 04:07:15.226932215 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,660,1,0,8,0x0000000002dc8180,16,Aya's Galaxy ,1,2,,,,,,,,
139,"Jan 10, 2021 04:07:15.259748541 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,662,7,0,8,0x0000000002dd0180,16,Aya's Galaxy ,1,2,,,,,,,,
140,"Jan 10, 2021 04:07:15.358177779 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,668,7,0,8,0x0000000002de8180,16,Aya's Galaxy ,1,2,,,,,,,,
141,"Jan 10, 2021 04:07:15.472726120 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,675,7,0,8,0x0000000002e04180,16,Aya's Galaxy ,1,2,,,,,,,,
142,"Jan 10, 2021 04:07:15.512570147 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3449,13,2,0,,,,,,,,,,,,,
143,"Jan 10, 2021 04:07:15.516164696 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3450,13,2,0,,,,,,,,,,,,,
144,"Jan 10, 2021 04:07:15.557649094 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3451,13,2,0,,,,,,,,,,,,,
145,"Jan 10, 2021 04:07:15.589962919 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,2671,13,0,4,,,Dalal's,,,,,,,,,,
146,"Jan 10, 2021 04:07:15.609849999 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3453,13,2,0,,,,,,,,,,,,,
147,"Jan 10, 2021 04:07:15.934013762 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,2673,2,0,4,,,Dalal's,,,,,,,,,,
148,"Jan 10, 2021 04:07:16.048951274 EET",,84:d8:1b:25:98:6a,28,0,,,8,1,13,,,,,,,,,,,,,
149,"Jan 10, 2021 04:07:16.901229039 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3146,9,0,8,0x0000000777365180,100,401 Prashanti,1,2,,,,,,,,
150,"Jan 10, 2021 04:07:16.951857300 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2185,9,0,8,0x000000077737e180,100,,1,2,,,,,,,,
151,"Jan 10, 2021 04:07:17.003583399 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3147,9,0,8,0x000000077737e180,100,401 Prashanti,1,2,,,,,,,,
152,"Jan 10, 2021 04:07:17.054047402 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2186,9,0,8,0x0000000777397180,100,,1,2,,,,,,,,
153,"Jan 10, 2021 04:07:17.078366096 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,773,4,0,8,0x0000000002f8c180,16,Aya's Galaxy ,1,2,,,,,,,,
154,"Jan 10, 2021 04:07:17.079485011 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,68,4,0,5,0x0000000002f8c5f7,16,Aya's Galaxy ,1,2,,,,,,,,
155,"Jan 10, 2021 04:07:17.080707527 EET",d6:7e:a7:8e:35:cb,80:1f:02:e9:f4:68,118,1,d6:7e:a7:8e:35:cb,68,4,0,5,0x0000000002f8caca,16,Aya's Galaxy ,1,2,,,,,,,,
156,"Jan 10, 2021 04:07:17.111111422 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,775,4,0,8,0x0000000002f94180,16,Aya's Galaxy ,1,2,,,,,,,,
157,"Jan 10, 2021 04:07:17.143858677 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,777,4,0,8,0x0000000002f9c180,16,Aya's Galaxy ,1,2,,,,,,,,
158,"Jan 10, 2021 04:07:17.154551803 EET",,1c:3b:f3:ae:b4:a5,28,0,,,4,1,13,,,,,,,,,,,,,
159,"Jan 10, 2021 04:07:17.158448438 EET",,1c:3b:f3:ae:b4:a5,28,0,,,4,1,13,,,,,,,,,,,,,
160,"Jan 10, 2021 04:07:17.161791466 EET",,1c:3b:f3:ae:b4:a5,28,0,,,4,1,13,,,,,,,,,,,,,
161,"Jan 10, 2021 04:07:17.201038832 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,60,0,ff:ff:ff:ff:ff:ff,87,4,0,4,,,,,,,,,,,,,
162,"Jan 10, 2021 04:07:17.214863167 EET",,0c:80:63:f0:e3:7e,28,0,,,4,1,13,,,,,,,,,,,,,
163,"Jan 10, 2021 04:07:17.267253066 EET",,0c:80:63:f0:e3:7e,28,0,,,4,1,13,,,,,,,,,,,,,
164,"Jan 10, 2021 04:07:17.415653564 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,394,10,0,8,0x0000003eb48eb15a,100,Dr dinesh 601,1,2,,,,,,,,
165,"Jan 10, 2021 04:07:17.517980729 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,395,10,0,8,0x0000003eb490415a,100,Dr dinesh 601,1,2,,,,,,,,
166,"Jan 10, 2021 04:07:17.920739589 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,26,11,0,8,0x0000002528cc9190,100,VVM,1,2,,,,,,,,
167,"Jan 10, 2021 04:07:18.022970611 EET",b0:4e:26:27:69:f1,ff:ff:ff:ff:ff:ff,270,0,b0:4e:26:27:69:f1,27,11,0,8,0x0000002528ce218c,100,VVM,1,2,,,,,,,,
168,"Jan 10, 2021 04:07:18.138207905 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,2946,6,0,8,0x00000047daa29180,100,,1,2,,,,,,,,
169,"Jan 10, 2021 04:07:18.190066081 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,543,6,0,8,0x00000047daa29180,100,402 Prashanti,1,2,,,,,,,,
170,"Jan 10, 2021 04:07:18.211555642 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,2461,6,0,8,0x0000001418385141,100,Den speaker.o,,,,,,,,,,
171,"Jan 10, 2021 04:07:18.240446744 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,2947,6,0,8,0x00000047daa42180,100,,1,2,,,,,,,,
172,"Jan 10, 2021 04:07:18.313881240 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,2462,6,0,8,0x000000141839e153,100,Den speaker.o,,,,,,,,,,
173,"Jan 10, 2021 04:07:18.342921083 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,2948,6,0,8,0x00000047daa5b180,100,,1,2,,,,,,,,
174,"Jan 10, 2021 04:07:18.651309302 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,869,1,0,8,0x000000000310c180,16,Aya's Galaxy ,1,2,,,,,,,,
175,"Jan 10, 2021 04:07:18.662798099 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1371,1,0,8,0x00000001130c8180,100,Aya's Galaxy ,,,,,,,,,,
176,"Jan 10, 2021 04:07:18.667692253 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,870,1,0,8,0x0000000003110180,16,Aya's Galaxy ,1,2,,,,,,,,
177,"Jan 10, 2021 04:07:18.683948113 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,871,1,0,8,0x0000000003114180,16,Aya's Galaxy ,1,2,,,,,,,,
178,"Jan 10, 2021 04:07:18.700357807 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,872,1,0,8,0x0000000003118180,16,Aya's Galaxy ,1,2,,,,,,,,
179,"Jan 10, 2021 04:07:18.716695783 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,873,1,0,8,0x000000000311c180,16,Aya's Galaxy ,1,2,,,,,,,,
180,"Jan 10, 2021 04:07:18.733111904 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,874,1,0,8,0x0000000003120180,16,Aya's Galaxy ,1,2,,,,,,,,
181,"Jan 10, 2021 04:07:18.749441001 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,875,1,0,8,0x0000000003124180,16,Aya's Galaxy ,1,2,,,,,,,,
182,"Jan 10, 2021 04:07:18.765035437 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1372,1,0,8,0x00000001130e1180,100,Aya's Galaxy ,,,,,,,,,,
183,"Jan 10, 2021 04:07:18.782245168 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,877,1,0,8,0x000000000312c180,16,Aya's Galaxy ,1,2,,,,,,,,
184,"Jan 10, 2021 04:07:18.798652799 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,878,1,0,8,0x0000000003130180,16,Aya's Galaxy ,1,2,,,,,,,,
185,"Jan 10, 2021 04:07:18.815056730 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,879,1,0,8,0x0000000003134180,16,Aya's Galaxy ,1,2,,,,,,,,
186,"Jan 10, 2021 04:07:18.831371111 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,880,1,0,8,0x0000000003138180,16,Aya's Galaxy ,1,2,,,,,,,,
187,"Jan 10, 2021 04:07:18.847720861 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,881,1,0,8,0x000000000313c180,16,Aya's Galaxy ,1,2,,,,,,,,
188,"Jan 10, 2021 04:07:18.864111533 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,882,1,0,8,0x0000000003140180,16,Aya's Galaxy ,1,2,,,,,,,,
189,"Jan 10, 2021 04:07:18.867547496 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1373,1,0,8,0x00000001130fa180,100,Aya's Galaxy ,2,3,,,,,,,,
190,"Jan 10, 2021 04:07:18.880485176 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,883,1,0,8,0x0000000003144180,16,Aya's Galaxy ,1,2,,,,,,,,
191,"Jan 10, 2021 04:07:19.169526025 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3572,13,2,0,,,,,,,,,,,,,
192,"Jan 10, 2021 04:07:20.482699601 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3184,9,0,8,0x00000007776d0180,100,401 Prashanti,1,2,,,,,,,,
193,"Jan 10, 2021 04:07:20.585023133 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3185,9,0,8,0x00000007776e9180,100,401 Prashanti,1,2,,,,,,,,
194,"Jan 10, 2021 04:07:20.668958208 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,2485,9,0,8,0x00000014185dd141,100,Den speaker.o,,,,,,,,,,
195,"Jan 10, 2021 04:07:20.687351642 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3186,9,0,8,0x0000000777702181,100,401 Prashanti,1,2,,,,,,,,
196,"Jan 10, 2021 04:07:20.815513131 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1001,4,0,8,0x000000000331c811,16,Aya's Galaxy ,1,2,,,,,,,,
197,"Jan 10, 2021 04:07:20.846701949 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1003,4,0,8,0x0000000003324180,16,Aya's Galaxy ,1,2,,,,,,,,
198,"Jan 10, 2021 04:07:20.862953866 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1004,4,0,8,0x0000000003328180,16,Aya's Galaxy ,1,2,,,,,,,,
199,"Jan 10, 2021 04:07:20.895776849 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1006,4,0,8,0x0000000003330180,16,Aya's Galaxy ,1,2,,,,,,,,
200,"Jan 10, 2021 04:07:20.999557748 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,429,10,0,8,0x0000003eb4c56139,100,Dr dinesh 601,1,2,,,,,,,,
201,"Jan 10, 2021 04:07:21.204287521 EET",b0:95:75:27:fc:71,ff:ff:ff:ff:ff:ff,300,0,b0:95:75:27:fc:71,431,10,0,8,0x0000003eb4c88154,100,Dr dinesh 601,1,2,,,,,,,,
202,"Jan 10, 2021 04:07:21.560825585 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,216,11,0,4,,,Vijay,,,,,,,,,,
203,"Jan 10, 2021 04:07:21.577422682 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,285,0,80:1f:02:e9:f4:68,217,11,0,8,0x00000047d188e17c,100,Pradnya,1,2,,,,,,,,
204,"Jan 10, 2021 04:07:21.610847686 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,218,11,0,4,,,Vijay,,,,,,,,,,
205,"Jan 10, 2021 04:07:21.660736973 EET",80:1f:02:e9:f4:68,ff:ff:ff:ff:ff:ff,65,0,ff:ff:ff:ff:ff:ff,219,11,0,4,,,Vijay,,,,,,,,,,
206,"Jan 10, 2021 04:07:21.795415735 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,2496,6,0,8,0x00000014186f0141,100,Den speaker.o,,,,,,,,,,
207,"Jan 10, 2021 04:07:21.873976652 EET",84:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:94:29,579,6,0,8,0x00000047dadad180,100,402 Prashanti,1,2,,,,,,,,
208,"Jan 10, 2021 04:07:21.882382867 EET",6c:df:fb:23:41:87,ff:ff:ff:ff:ff:ff,367,0,6c:df:fb:23:41:87,190,6,0,8,0x000000339d9941a0,100,Prashanti_4g,1,2,,,,,,,,
209,"Jan 10, 2021 04:07:21.897862157 EET",fa:8f:ca:8e:5e:2f,ff:ff:ff:ff:ff:ff,176,0,fa:8f:ca:8e:5e:2f,2497,6,0,8,0x0000001418709141,100,Den speaker.o,,,,,,,,,,
210,"Jan 10, 2021 04:07:21.924570381 EET",8a:d8:1b:25:94:29,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:94:29,2983,6,0,8,0x00000047dadc6180,100,,1,2,,,,,,,,
211,"Jan 10, 2021 04:07:22.207931497 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,2722,12,0,4,,,Dalal's,,,,,,,,,,
212,"Jan 10, 2021 04:07:22.304705004 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1092,1,0,8,0x0000000003488180,16,Aya's Galaxy ,1,2,,,,,,,,
213,"Jan 10, 2021 04:07:22.321121204 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1093,1,0,8,0x000000000348c180,16,Aya's Galaxy ,1,2,,,,,,,,
214,"Jan 10, 2021 04:07:22.337496675 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1094,1,0,8,0x0000000003490180,16,Aya's Galaxy ,1,2,,,,,,,,
215,"Jan 10, 2021 04:07:22.348959284 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1407,1,0,8,0x000000011344c180,100,Aya's Galaxy ,2,3,,,,,,,,
216,"Jan 10, 2021 04:07:22.353855324 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1095,1,0,8,0x0000000003494180,16,Aya's Galaxy ,1,2,,,,,,,,
217,"Jan 10, 2021 04:07:22.370409713 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1096,1,0,8,0x0000000003498180,16,Aya's Galaxy ,1,2,,,,,,,,
218,"Jan 10, 2021 04:07:22.386694929 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1097,1,0,8,0x000000000349c180,16,Aya's Galaxy ,1,2,,,,,,,,
219,"Jan 10, 2021 04:07:22.403235392 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1098,1,0,8,0x00000000034a0180,16,Aya's Galaxy ,1,2,,,,,,,,
220,"Jan 10, 2021 04:07:22.419588050 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1099,1,0,8,0x00000000034a4180,16,Aya's Galaxy ,1,2,,,,,,,,
221,"Jan 10, 2021 04:07:22.435838809 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1100,1,0,8,0x00000000034a8180,16,Aya's Galaxy ,1,2,,,,,,,,
222,"Jan 10, 2021 04:07:22.451582337 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,351,0,d6:7e:a7:8e:35:cb,1408,1,0,8,0x0000000113465180,100,Aya's Galaxy ,2,3,,,,,,,,
223,"Jan 10, 2021 04:07:22.468659544 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1102,1,0,8,0x00000000034b0180,16,Aya's Galaxy ,1,2,,,,,,,,
224,"Jan 10, 2021 04:07:22.485187801 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1103,1,0,8,0x00000000034b4180,16,Aya's Galaxy ,1,2,,,,,,,,
225,"Jan 10, 2021 04:07:22.501536982 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1104,1,0,8,0x00000000034b8180,16,Aya's Galaxy ,1,2,,,,,,,,
226,"Jan 10, 2021 04:07:22.517941358 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1105,1,0,8,0x00000000034bc180,16,Aya's Galaxy ,1,2,,,,,,,,
227,"Jan 10, 2021 04:07:22.534298603 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1106,1,0,8,0x00000000034c0180,16,Aya's Galaxy ,1,2,,,,,,,,
228,"Jan 10, 2021 04:07:22.889994944 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3722,13,2,0,,,,,,,,,,,,,
229,"Jan 10, 2021 04:07:22.897030749 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3723,13,2,0,,,,,,,,,,,,,
230,"Jan 10, 2021 04:07:22.913356578 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3725,13,2,0,,,,,,,,,,,,,
231,"Jan 10, 2021 04:07:22.919012346 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3727,13,2,0,,,,,,,,,,,,,
232,"Jan 10, 2021 04:07:23.054655499 EET",00:90:0b:6b:18:76,ff:ff:ff:ff:ff:ff,112,0,58:c1:7a:0c:e3:80,3732,13,2,0,,,,,,,,,,,,,
233,"Jan 10, 2021 04:07:23.405164723 EET",d8:bf:c0:d4:f0:5e,ff:ff:ff:ff:ff:ff,67,0,ff:ff:ff:ff:ff:ff,2731,8,0,4,,,Dalal's,,,,,,,,,,
234,"Jan 10, 2021 04:07:24.166633508 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3225,9,0,8,0x0000000777a54180,100,401 Prashanti,1,2,,,,,,,,
235,"Jan 10, 2021 04:07:24.217223128 EET",8a:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,260,0,8a:d8:1b:25:98:6a,2256,9,0,8,0x0000000777a6d180,100,,1,2,,,,,,,,
236,"Jan 10, 2021 04:07:24.269173768 EET",84:d8:1b:25:98:6a,ff:ff:ff:ff:ff:ff,331,0,84:d8:1b:25:98:6a,3226,9,0,8,0x0000000777a6d218,100,401 Prashanti,1,2,,,,,,,,
237,"Jan 10, 2021 04:07:24.385505160 EET",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,124,0,d6:7e:a7:8e:35:cb,1219,4,0,8,0x0000000003684180,16,Aya's Galaxy ,1,2,,,,,,,,
