frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
210,"Jul 30, 2023 13:13:32.409806000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,609,48,0,8,0x0000000a6255b44a,0,Orange-8605,2,3,,,,,,,,
211,"Jul 30, 2023 13:13:32.986781000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000001bd66b,0,Aya's Galaxy ,2,3,,,,,,,,
212,"Jul 30, 2023 13:13:32.987774000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,611,48,0,8,0x0000000a625e727e,0,Orange-8605,2,3,,,,,,,,
213,"Jul 30, 2023 13:13:37.153197000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000002697f7,0,Aya's Galaxy ,2,3,,,,,,,,
214,"Jul 30, 2023 13:13:37.154553000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,613,48,0,8,0x0000000a626941e8,0,Orange-8605,2,3,,,,,,,,
215,"Jul 30, 2023 13:13:39.791820000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000000ca4b0,0,Aya's Galaxy ,2,3,,,,,,,,
216,"Jul 30, 2023 13:13:39.792816000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,615,48,0,8,0x0000000a62c62c14,0,Orange-8605,2,3,,,,,,,,
217,"Jul 30, 2023 13:13:40.396644000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000161c2f,0,Aya's Galaxy ,2,3,,,,,,,,
218,"Jul 30, 2023 13:13:40.398641000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,617,48,0,8,0x0000000a62cf8d56,0,Orange-8605,2,3,,,,,,,,
219,"Jul 30, 2023 13:13:44.957026000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000057832d,0,Aya's Galaxy ,2,3,,,,,,,,
220,"Jul 30, 2023 13:13:44.959190000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,619,48,0,8,0x0000000a62d9ba14,0,Orange-8605,2,3,,,,,,,,
221,"Jul 30, 2023 13:13:48.135083000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000091663,0,Aya's Galaxy ,2,3,,,,,,,,
222,"Jul 30, 2023 13:13:48.135809000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,621,48,0,8,0x0000000a63459c90,0,Orange-8605,2,3,,,,,,,,
223,"Jul 30, 2023 13:13:48.786827000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000012e7c5,0,Aya's Galaxy ,2,3,,,,,,,,
224,"Jul 30, 2023 13:13:48.787826000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,623,48,0,8,0x0000000a634fa091,0,Orange-8605,2,3,,,,,,,,
225,"Jul 30, 2023 13:13:49.810376000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000002284bd,0,Aya's Galaxy ,2,3,,,,,,,,
226,"Jul 30, 2023 13:13:49.810686000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,625,48,0,8,0x0000000a635f40f1,0,Orange-8605,2,3,,,,,,,,
227,"Jul 30, 2023 13:13:50.836371000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000003225f8,0,Aya's Galaxy ,2,3,,,,,,,,
228,"Jul 30, 2023 13:13:50.837446000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,627,48,0,8,0x0000000a636ee0bb,0,Orange-8605,2,3,,,,,,,,
229,"Jul 30, 2023 13:13:54.252494000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000009166c,0,Aya's Galaxy ,2,3,,,,,,,,
230,"Jul 30, 2023 13:13:54.252494000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,629,48,0,8,0x0000000a63a31621,0,Orange-8605,2,3,,,,,,,,
231,"Jul 30, 2023 13:13:54.910984000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000012e4ca,0,Aya's Galaxy ,2,3,,,,,,,,
232,"Jul 30, 2023 13:13:54.912986000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,631,48,0,8,0x0000000a63ad1b36,0,Orange-8605,2,3,,,,,,,,
233,"Jul 30, 2023 13:13:55.932872000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000002284c4,0,Aya's Galaxy ,2,3,,,,,,,,
234,"Jul 30, 2023 13:13:55.933875000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,633,48,0,8,0x0000000a63bcbafa,0,Orange-8605,2,3,,,,,,,,
235,"Jul 30, 2023 13:13:56.966834000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000322777,0,Aya's Galaxy ,2,3,,,,,,,,
236,"Jul 30, 2023 13:13:56.968718000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,635,48,0,8,0x0000000a63cc5abf,0,Orange-8605,2,3,,,,,,,,
237,"Jul 30, 2023 13:14:00.856201000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000578330,0,Aya's Galaxy ,2,3,,,,,,,,
238,"Jul 30, 2023 13:14:00.858886000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,637,48,0,8,0x0000000a63d62f25,0,Orange-8605,2,3,,,,,,,,
239,"Jul 30, 2023 13:14:07.197455000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000009f31c,0,Aya's Galaxy ,2,3,,,,,,,,
240,"Jul 30, 2023 13:14:07.198451000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,639,48,0,8,0x0000000a6432d588,0,Orange-8605,2,3,,,,,,,,
241,"Jul 30, 2023 13:14:07.862690000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000005164f5,0,Aya's Galaxy ,2,3,,,,,,,,
242,"Jul 30, 2023 13:14:07.863500000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,641,48,0,8,0x0000000a647242b7,0,Orange-8605,2,3,,,,,,,,
243,"Jul 30, 2023 13:14:10.935806000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000145320,0,Aya's Galaxy ,2,3,,,,,,,,
244,"Jul 30, 2023 13:14:10.936807000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,643,48,0,8,0x0000000a649ef343,0,Orange-8605,2,3,,,,,,,,
245,"Jul 30, 2023 13:14:11.442153000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x00000000001aa7e3,0,Aya's Galaxy ,2,3,,,,,,,,
246,"Jul 30, 2023 13:14:11.442153000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,645,48,0,8,0x0000000a64a79339,0,Orange-8605,2,3,,,,,,,,
247,"Jul 30, 2023 13:14:21.959244000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000a41321,0,Aya's Galaxy ,2,3,,,,,,,,
248,"Jul 30, 2023 13:14:21.960246000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,647,48,0,8,0x0000000a64c0527d,0,Orange-8605,2,3,,,,,,,,
249,"Jul 30, 2023 13:14:22.543043000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000c506cf,0,Aya's Galaxy ,2,3,,,,,,,,
250,"Jul 30, 2023 13:14:22.544044000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,649,48,0,8,0x0000000a6552b301,0,Orange-8605,2,3,,,,,,,,
251,"Jul 30, 2023 13:14:23.561655000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000d4a608,0,Aya's Galaxy ,2,3,,,,,,,,
252,"Jul 30, 2023 13:14:23.562656000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,651,48,0,8,0x0000000a656252e1,0,Orange-8605,2,3,,,,,,,,
253,"Jul 30, 2023 13:14:24.585593000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000e444d6,0,Aya's Galaxy ,2,3,,,,,,,,
254,"Jul 30, 2023 13:14:24.585593000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,653,48,0,8,0x0000000a6571f353,0,Orange-8605,2,3,,,,,,,,
255,"Jul 30, 2023 13:14:25.607510000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000f3e988,0,Aya's Galaxy ,2,3,,,,,,,,
256,"Jul 30, 2023 13:14:25.610077000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,655,48,0,8,0x0000000a65817355,0,Orange-8605,2,3,,,,,,,,
257,"Jul 30, 2023 13:14:30.269220000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000000fe1bb0,0,Aya's Galaxy ,2,3,,,,,,,,
258,"Jul 30, 2023 13:14:30.269220000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,657,48,0,8,0x0000000a658b7fe4,0,Orange-8605,2,3,,,,,,,,
259,"Jul 30, 2023 13:14:30.897005000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,240,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x0000000001450333,0,Aya's Galaxy ,2,3,,,,,,,,
260,"Jul 30, 2023 13:14:30.898409000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,659,48,0,8,0x0000000a65d23016,0,Orange-8605,2,3,,,,,,,,
261,"Jul 30, 2023 13:14:31.963214000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000154c4dc,0,Aya's Galaxy ,2,3,,,,,,,,
262,"Jul 30, 2023 13:14:31.965295000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,661,48,0,8,0x0000000a65e272a6,0,Orange-8605,2,3,,,,,,,,
263,"Jul 30, 2023 13:14:33.088612000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000163eb90,0,Aya's Galaxy ,2,3,,,,,,,,
264,"Jul 30, 2023 13:14:33.089387000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,663,48,0,8,0x0000000a65f16f47,0,Orange-8605,2,3,,,,,,,,
265,"Jul 30, 2023 13:14:33.970954000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,498,11,0,8,0x000000000163eb90,0,Aya's Galaxy ,2,3,,,,,,,,
266,"Jul 30, 2023 13:14:33.971959000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,665,48,0,8,0x0000000a66010fa4,0,Orange-8605,2,3,,,,,,,,
